r2,rmse,mae,features,model,target,input,strategy,fold,n_train,n_test,seed,model_path
0.8771430253982544,2.314180227681108,1.5510287284851074,raw,ridge,temperature,16S+18S,leave_one_site_out,8,1132,91,42,...
0.9747672080993652,1.048768622559264,0.7940745949745178,raw,knn,temperature,16S+18S,leave_one_site_out,8,1132,91,42,...
0.9901956915855408,0.6476341924834079,0.4959013760089874,embedding,ridge,temperature,16S+18S,leave_one_site_out,9,1135,88,42,...
0.9900590181350708,0.652133290953795,0.505389392375946,embedding,knn,temperature,16S+18S,leave_one_site_out,9,1135,88,42,...
0.9242270588874817,1.800438043487612,1.2762621641159058,raw,ridge,temperature,16S+18S,leave_one_site_out,9,1135,88,42,...
0.9804970622062683,0.9134214712923243,0.7015110850334167,raw,knn,temperature,16S+18S,leave_one_site_out,9,1135,88,42,...
0.9927606582641602,0.5618005748675221,0.40619975328445435,embedding,ridge,temperature,16S+18S,leave_one_site_out,10,1137,86,42,...
0.9918743371963501,0.5951972689705664,0.4089895784854889,embedding,knn,temperature,16S+18S,leave_one_site_out,10,1137,86,42,...
0.8422127366065979,2.6228156310951016,1.5846786499023438,raw,ridge,temperature,16S+18S,leave_one_site_out,10,1137,86,42,...
0.9676024317741394,1.1884692402647794,0.7349904775619507,raw,knn,temperature,16S+18S,leave_one_site_out,10,1137,86,42,...
0.9835447669029236,0.8734223584549943,0.6121166348457336,embedding,ridge,temperature,16S+18S,leave_one_site_out,11,1134,89,42,...
0.9836068153381348,0.8717747579395005,0.6154213547706604,embedding,knn,temperature,16S+18S,leave_one_site_out,11,1134,89,42,...
0.5108743906021118,4.761927036051654,2.141386032104492,raw,ridge,temperature,16S+18S,leave_one_site_out,11,1134,89,42,...
0.9774783849716187,1.0218150549988556,0.7627098560333252,raw,knn,temperature,16S+18S,leave_one_site_out,11,1134,89,42,...
0.9848670959472656,0.7225547513048892,0.48944225907325745,embedding,ridge,temperature,16S+18S,leave_one_site_out,12,1138,85,42,...
0.9825423955917358,0.7760711681382333,0.4885699152946472,embedding,knn,temperature,16S+18S,leave_one_site_out,12,1138,85,42,...
0.8813529014587402,2.0231966442377476,1.4966729879379272,raw,ridge,temperature,16S+18S,leave_one_site_out,12,1138,85,42,...
0.9379581809043884,1.4630253198848424,0.9722576141357422,raw,knn,temperature,16S+18S,leave_one_site_out,12,1138,85,42,...
0.9752793312072754,0.9295741741447904,0.6788071990013123,embedding,ridge,temperature,16S+18S,leave_one_site_out,13,1139,84,42,...
0.9796218872070312,0.8439870077620197,0.5973755717277527,embedding,knn,temperature,16S+18S,leave_one_site_out,13,1139,84,42,...
0.8251110315322876,2.472493291369402,1.643432378768921,raw,ridge,temperature,16S+18S,leave_one_site_out,13,1139,84,42,...
0.9448724985122681,1.3881554266949792,1.0482736825942993,raw,knn,temperature,16S+18S,leave_one_site_out,13,1139,84,42,...
0.9745739698410034,0.9056327954279947,0.5328015685081482,embedding,ridge,salinity,16S,random_kfold,0,973,244,42,...
0.9732204079627991,0.9294261404716574,0.5354351997375488,embedding,knn,salinity,16S,random_kfold,0,973,244,42,...
0.7628988027572632,2.7655381873347347,2.023244619369507,raw,ridge,salinity,16S,random_kfold,0,973,244,42,...
0.8969337940216064,1.823353923853367,1.2283397912979126,raw,knn,salinity,16S,random_kfold,0,973,244,42,...
0.9646941423416138,0.9615536396956081,0.5439977049827576,embedding,ridge,salinity,16S,random_kfold,1,973,244,42,...
0.9594243168830872,1.030820757224594,0.5872201323509216,embedding,knn,salinity,16S,random_kfold,1,973,244,42,...
0.7300411462783813,2.6588816452972726,1.7981011867523193,raw,ridge,salinity,16S,random_kfold,1,973,244,42,...
0.8461043238639832,2.007536279105877,1.3592921495437622,raw,knn,salinity,16S,random_kfold,1,973,244,42,...
0.9778552055358887,0.7269590792650387,0.5165480971336365,embedding,ridge,salinity,16S,random_kfold,2,974,243,42,...
0.977128803730011,0.7387854252307542,0.5131427645683289,embedding,knn,salinity,16S,random_kfold,2,974,243,42,...
0.7328360676765442,2.5250095631635503,1.750571370124817,raw,ridge,salinity,16S,random_kfold,2,974,243,42,...
0.8714607954025269,1.7514266602028576,1.2376118898391724,raw,knn,salinity,16S,random_kfold,2,974,243,42,...
0.9679251313209534,0.9537851205161525,0.5636919140815735,embedding,ridge,salinity,16S,random_kfold,3,974,243,42,...
0.9672408103942871,0.9639060525682173,0.5739328265190125,embedding,knn,salinity,16S,random_kfold,3,974,243,42,...
0.7655342817306519,2.5787408266630116,1.7532697916030884,raw,ridge,salinity,16S,random_kfold,3,974,243,42,...
0.8925132751464844,1.746004652783988,1.2282172441482544,raw,knn,salinity,16S,random_kfold,3,974,243,42,...
0.9562976956367493,1.0674107330663232,0.5926656126976013,embedding,ridge,salinity,16S,random_kfold,4,974,243,42,...
0.9516332149505615,1.122930796056025,0.6106100082397461,embedding,knn,salinity,16S,random_kfold,4,974,243,42,...
0.6160902976989746,3.163690389721953,1.9999408721923828,raw,ridge,salinity,16S,random_kfold,4,974,243,42,...
0.8449262976646423,2.0107057854357304,1.3162871599197388,raw,knn,salinity,16S,random_kfold,4,974,243,42,...
0.9271318316459656,1.1807057110655828,0.7423305511474609,embedding,ridge,salinity,16S,temporal_holdout,0,974,243,42,...
0.9180936217308044,1.25179029051475,0.8256934285163879,embedding,knn,salinity,16S,temporal_holdout,0,974,243,42,...
0.225225031375885,3.84999817191737,2.644798994064331,raw,ridge,salinity,16S,temporal_holdout,0,974,243,42,...
0.8020390868186951,1.9460879699057643,1.3774142265319824,raw,knn,salinity,16S,temporal_holdout,0,974,243,42,...
0.8967964053153992,1.5541130039608446,1.1383512020111084,embedding,ridge,salinity,16S,temporal_blocked_kfold,0,973,244,42,...
0.8326628804206848,1.9789339698389186,1.4601558446884155,embedding,knn,salinity,16S,temporal_blocked_kfold,0,973,244,42,...
-6.554749965667725,13.296741310102014,7.404272079467773,raw,ridge,salinity,16S,temporal_blocked_kfold,0,973,244,42,...
0.7230410575866699,2.545909019714534,1.8048739433288574,raw,knn,salinity,16S,temporal_blocked_kfold,0,973,244,42,...
0.9298848509788513,1.2156292010629428,0.9139395952224731,embedding,ridge,salinity,16S,temporal_blocked_kfold,1,973,244,42,...
0.9092584848403931,1.3829235312504204,1.0140154361724854,embedding,knn,salinity,16S,temporal_blocked_kfold,1,973,244,42,...
-1.1779532432556152,6.775158092723482,3.730804204940796,raw,ridge,salinity,16S,temporal_blocked_kfold,1,973,244,42,...
0.7671987414360046,2.2150718396594486,1.591642141342163,raw,knn,salinity,16S,temporal_blocked_kfold,1,973,244,42,...
0.8935984373092651,1.6725406212998448,1.194784164428711,embedding,ridge,salinity,16S,temporal_blocked_kfold,2,974,243,42,...
0.8905843496322632,1.6960645141612094,1.1889175176620483,embedding,knn,salinity,16S,temporal_blocked_kfold,2,974,243,42,...
0.27533310651779175,4.364875194954524,2.748281955718994,raw,ridge,salinity,16S,temporal_blocked_kfold,2,974,243,42,...
0.7106485962867737,2.758134428691502,1.9528188705444336,raw,knn,salinity,16S,temporal_blocked_kfold,2,974,243,42,...
0.9550259113311768,1.0384271156143094,0.6392782926559448,embedding,ridge,salinity,16S,temporal_blocked_kfold,3,974,243,42,...
0.9553074240684509,1.0351715086766025,0.6182439923286438,embedding,knn,salinity,16S,temporal_blocked_kfold,3,974,243,42,...
0.6799600124359131,2.770108742490256,1.9054628610610962,raw,ridge,salinity,16S,temporal_blocked_kfold,3,974,243,42,...
0.7496843934059143,2.4498451806801502,1.976877212524414,raw,knn,salinity,16S,temporal_blocked_kfold,3,974,243,42,...
0.9271318316459656,1.1807057110655828,0.7423305511474609,embedding,ridge,salinity,16S,temporal_blocked_kfold,4,974,243,42,...
0.9180936217308044,1.25179029051475,0.8256934285163879,embedding,knn,salinity,16S,temporal_blocked_kfold,4,974,243,42,...
0.225225031375885,3.84999817191737,2.644798994064331,raw,ridge,salinity,16S,temporal_blocked_kfold,4,974,243,42,...
0.8020390868186951,1.9460879699057643,1.3774142265319824,raw,knn,salinity,16S,temporal_blocked_kfold,4,974,243,42,...
0.9606807827949524,0.560386209357508,0.3987739086151123,embedding,ridge,salinity,16S,leave_one_site_out,0,1130,87,42,...
0.9716019630432129,0.47624383496877326,0.33931782841682434,embedding,knn,salinity,16S,leave_one_site_out,0,1130,87,42,...
0.46803247928619385,2.061235676120566,1.4882407188415527,raw,ridge,salinity,16S,leave_one_site_out,0,1130,87,42,...
0.6937980651855469,1.5638282470886027,0.9999880790710449,raw,knn,salinity,16S,leave_one_site_out,0,1130,87,42,...
0.968372642993927,0.513412410055722,0.372346967458725,embedding,ridge,salinity,16S,leave_one_site_out,1,1133,84,42,...
0.9601357579231262,0.576403503411425,0.3543379306793213,embedding,knn,salinity,16S,leave_one_site_out,1,1133,84,42,...
0.5409563779830933,1.9559681454738465,1.3694281578063965,raw,ridge,salinity,16S,leave_one_site_out,1,1133,84,42,...
0.7447665929794312,1.4584903723314295,1.010712742805481,raw,knn,salinity,16S,leave_one_site_out,1,1133,84,42,...
0.9619471430778503,0.5679791151777426,0.4023832380771637,embedding,ridge,salinity,16S,leave_one_site_out,2,1135,82,42,...
0.9568049907684326,0.6051395136387554,0.41244158148765564,embedding,knn,salinity,16S,leave_one_site_out,2,1135,82,42,...
0.3948456645011902,2.2650188819148744,1.6311440467834473,raw,ridge,salinity,16S,leave_one_site_out,2,1135,82,42,...
0.7208454012870789,1.5383712068044328,1.0295096635818481,raw,knn,salinity,16S,leave_one_site_out,2,1135,82,42,...
0.9206119179725647,0.7969838610322929,0.443145751953125,embedding,ridge,salinity,16S,leave_one_site_out,3,1129,88,42,...
0.9331872463226318,0.7311414996780187,0.41908061504364014,embedding,knn,salinity,16S,leave_one_site_out,3,1129,88,42,...
0.4492456316947937,2.099185322366551,1.6030807495117188,raw,ridge,salinity,16S,leave_one_site_out,3,1129,88,42,...
0.5188628435134888,1.96203278732513,1.146997094154358,raw,knn,salinity,16S,leave_one_site_out,3,1129,88,42,...
0.6843297481536865,1.450339323657591,0.7221647500991821,embedding,ridge,salinity,16S,leave_one_site_out,4,1129,88,42,...
0.6780813932418823,1.4646231116386625,0.7454116344451904,embedding,knn,salinity,16S,leave_one_site_out,4,1129,88,42,...
0.34115421772003174,2.095292732890831,1.4459075927734375,raw,ridge,salinity,16S,leave_one_site_out,4,1129,88,42,...
0.14951258897781372,2.380601901870964,1.6966652870178223,raw,knn,salinity,16S,leave_one_site_out,4,1129,88,42,...
-224.03160095214844,3.968255680568265,3.4409074783325195,embedding,ridge,salinity,16S,leave_one_site_out,5,1127,90,42,...
-204.79449462890625,3.794851258269248,3.0252935886383057,embedding,knn,salinity,16S,leave_one_site_out,5,1127,90,42,...
-1013.666748046875,8.426352137156117,6.449667930603027,raw,ridge,salinity,16S,leave_one_site_out,5,1127,90,42,...
-1088.25048828125,8.73055307915089,7.559146404266357,raw,knn,salinity,16S,leave_one_site_out,5,1127,90,42,...
0.9503939151763916,0.7317184529048325,0.5328462719917297,embedding,ridge,salinity,16S,leave_one_site_out,6,1128,89,42,...
0.9496040940284729,0.7375205829140382,0.5444017052650452,embedding,knn,salinity,16S,leave_one_site_out,6,1128,89,42,...
0.43109554052352905,2.4779710103664554,1.5355017185211182,raw,ridge,salinity,16S,leave_one_site_out,6,1128,89,42,...
0.7885578870773315,1.510679296702229,1.1250536441802979,raw,knn,salinity,16S,leave_one_site_out,6,1128,89,42,...
0.9732239246368408,0.7486919281208643,0.539865255355835,embedding,ridge,salinity,16S,leave_one_site_out,7,1129,88,42,...
0.9652591347694397,0.8528056738312225,0.6520248055458069,embedding,knn,salinity,16S,leave_one_site_out,7,1129,88,42,...
0.7804874777793884,2.1436771436049797,1.6139121055603027,raw,ridge,salinity,16S,leave_one_site_out,7,1129,88,42,...
0.9042460322380066,1.4158200464341815,1.060020923614502,raw,knn,salinity,16S,leave_one_site_out,7,1129,88,42,...
0.9102413654327393,1.4198353149391876,0.7538117170333862,embedding,ridge,salinity,16S,leave_one_site_out,8,1127,90,42,...
0.9101570248603821,1.420502136126815,0.8253788352012634,embedding,knn,salinity,16S,leave_one_site_out,8,1127,90,42,...
0.7239372730255127,2.4900246924589275,1.8775233030319214,raw,ridge,salinity,16S,leave_one_site_out,8,1127,90,42,...
0.8611068725585938,1.7662010265993149,1.1736681461334229,raw,knn,salinity,16S,leave_one_site_out,8,1127,90,42,...
0.9402903914451599,1.068761718418058,0.5859876871109009,embedding,ridge,salinity,16S,leave_one_site_out,9,1130,87,42,...
0.9259105324745178,1.1905210114170552,0.6361544132232666,embedding,knn,salinity,16S,leave_one_site_out,9,1130,87,42,...
0.8252774477005005,1.8282404154022003,1.3832558393478394,raw,ridge,salinity,16S,leave_one_site_out,9,1130,87,42,...
0.9145013093948364,1.278905770890712,1.002780795097351,raw,knn,salinity,16S,leave_one_site_out,9,1130,87,42,...
0.977332353591919,0.7233381198982514,0.5518001914024353,embedding,ridge,salinity,16S,leave_one_site_out,10,1131,86,42,...
0.9726742506027222,0.7941902036337908,0.593069851398468,embedding,knn,salinity,16S,leave_one_site_out,10,1131,86,42,...
0.6904934644699097,2.6728419288737606,1.9529646635055542,raw,ridge,salinity,16S,leave_one_site_out,10,1131,86,42,...
0.8570325970649719,1.8165898712211814,1.3456250429153442,raw,knn,salinity,16S,leave_one_site_out,10,1131,86,42,...
0.938937783241272,1.3636170331711914,0.9419094324111938,embedding,ridge,salinity,16S,leave_one_site_out,11,1128,89,42,...
0.9275833368301392,1.4849966253377158,1.035717487335205,embedding,knn,salinity,16S,leave_one_site_out,11,1128,89,42,...
0.3661804795265198,4.393281289247275,3.0545809268951416,raw,ridge,salinity,16S,leave_one_site_out,11,1128,89,42,...
0.7684894800186157,2.655165327423999,1.9693989753723145,raw,knn,salinity,16S,leave_one_site_out,11,1128,89,42,...
0.9696298241615295,0.49846634497333464,0.3848283588886261,embedding,ridge,salinity,16S,leave_one_site_out,12,1132,85,42,...
0.9672057628631592,0.5179776934603906,0.3825220763683319,embedding,knn,salinity,16S,leave_one_site_out,12,1132,85,42,...
0.5262094736099243,1.9688174523802655,1.4688208103179932,raw,ridge,salinity,16S,leave_one_site_out,12,1132,85,42,...
0.7751948833465576,1.35617381290614,0.9754423499107361,raw,knn,salinity,16S,leave_one_site_out,12,1132,85,42,...
0.9589199423789978,0.5802183912856217,0.41166597604751587,embedding,ridge,salinity,16S,leave_one_site_out,13,1133,84,42,...
0.9480116963386536,0.6527228025076004,0.45975303649902344,embedding,knn,salinity,16S,leave_one_site_out,13,1133,84,42,...
0.17030584812164307,2.6075635092911105,1.4837274551391602,raw,ridge,salinity,16S,leave_one_site_out,13,1133,84,42,...
0.7936342358589172,1.300453167571854,0.9407469630241394,raw,knn,salinity,16S,leave_one_site_out,13,1133,84,42,...
0.9615316390991211,1.113947404691672,0.6908465623855591,embedding,ridge,salinity,18S,random_kfold,0,973,244,42,...
0.9603546857833862,1.1308596385369134,0.6879207491874695,embedding,knn,salinity,18S,random_kfold,0,973,244,42,...
0.8491859436035156,2.205635318013133,1.5158895254135132,raw,ridge,salinity,18S,random_kfold,0,973,244,42,...
0.8193541765213013,2.413941710576659,1.5601260662078857,raw,knn,salinity,18S,random_kfold,0,973,244,42,...
0.9447053074836731,1.2033497488975065,0.7680420279502869,embedding,ridge,salinity,18S,random_kfold,1,973,244,42,...
0.948959469795227,1.156133027217028,0.7186540365219116,embedding,knn,salinity,18S,random_kfold,1,973,244,42,...
0.8062032461166382,2.2528042801775694,1.6234148740768433,raw,ridge,salinity,18S,random_kfold,1,973,244,42,...
0.8061272501945496,2.2532457676450655,1.6126940250396729,raw,knn,salinity,18S,random_kfold,1,973,244,42,...
0.9677398800849915,0.87741912490839,0.6387526392936707,embedding,ridge,salinity,18S,random_kfold,2,974,243,42,...
0.9660540223121643,0.9000532796771696,0.6053297519683838,embedding,knn,salinity,18S,random_kfold,2,974,243,42,...
0.8261164426803589,2.0370576436834,1.499760627746582,raw,ridge,salinity,18S,random_kfold,2,974,243,42,...
0.8987045288085938,1.5547805068216864,1.2075244188308716,raw,knn,salinity,18S,random_kfold,2,974,243,42,...
0.9535857439041138,1.1473443674166126,0.7226470112800598,embedding,ridge,salinity,18S,random_kfold,3,974,243,42,...
0.954755961894989,1.1327879804391108,0.6962082982063293,embedding,knn,salinity,18S,random_kfold,3,974,243,42,...
0.7648059129714966,2.582742982495384,1.6287508010864258,raw,ridge,salinity,18S,random_kfold,3,974,243,42,...
0.8324300646781921,2.180047993262921,1.548465371131897,raw,knn,salinity,18S,random_kfold,3,974,243,42,...
0.9327224493026733,1.3243855059118355,0.8140649795532227,embedding,ridge,salinity,18S,random_kfold,4,974,243,42,...
0.925428569316864,1.3943300502752736,0.8367774486541748,embedding,knn,salinity,18S,random_kfold,4,974,243,42,...
0.7452367544174194,2.577197931240115,1.6529232263565063,raw,ridge,salinity,18S,random_kfold,4,974,243,42,...
0.8334022760391235,2.084077727524872,1.5157930850982666,raw,knn,salinity,18S,random_kfold,4,974,243,42,...
0.9015619158744812,1.3723166030896807,1.059853434562683,embedding,ridge,salinity,18S,temporal_holdout,0,974,243,42,...
0.8956962823867798,1.4126111586051022,1.0337023735046387,embedding,knn,salinity,18S,temporal_holdout,0,974,243,42,...
-2.0921616554260254,7.691372276064504,4.374148845672607,raw,ridge,salinity,18S,temporal_holdout,0,974,243,42,...
0.7134926319122314,2.3412114955589245,1.8387423753738403,raw,knn,salinity,18S,temporal_holdout,0,974,243,42,...
0.9074293375015259,1.4718778865324254,1.076994776725769,embedding,ridge,salinity,18S,temporal_blocked_kfold,0,973,244,42,...
0.8478888869285583,1.8867555223755408,1.3881160020828247,embedding,knn,salinity,18S,temporal_blocked_kfold,0,973,244,42,...
-107.49121856689453,50.388621568700906,15.414543151855469,raw,ridge,salinity,18S,temporal_blocked_kfold,0,973,244,42,...
0.7978135347366333,2.1752601424115476,1.4623627662658691,raw,knn,salinity,18S,temporal_blocked_kfold,0,973,244,42,...
0.8637624382972717,1.694507882575743,1.34523344039917,embedding,ridge,salinity,18S,temporal_blocked_kfold,1,973,244,42,...
0.8527403473854065,1.7617205769937518,1.375837802886963,embedding,knn,salinity,18S,temporal_blocked_kfold,1,973,244,42,...
-201.40122985839844,65.31331862525246,26.99602508544922,raw,ridge,salinity,18S,temporal_blocked_kfold,1,973,244,42,...
0.6878393292427063,2.5649816080367223,1.9686260223388672,raw,knn,salinity,18S,temporal_blocked_kfold,1,973,244,42,...
0.8249584436416626,2.1452268712568836,1.6571534872055054,embedding,ridge,salinity,18S,temporal_blocked_kfold,2,974,243,42,...
0.8227542638778687,2.158691019689374,1.6497993469238281,embedding,knn,salinity,18S,temporal_blocked_kfold,2,974,243,42,...
-276.9772644042969,85.48841467104621,18.091602325439453,raw,ridge,salinity,18S,temporal_blocked_kfold,2,974,243,42,...
0.5697216987609863,3.3633908421187306,2.551485538482666,raw,knn,salinity,18S,temporal_blocked_kfold,2,974,243,42,...
0.8865859508514404,1.6490285094175376,1.3550528287887573,embedding,ridge,salinity,18S,temporal_blocked_kfold,3,974,243,42,...
0.8865630030632019,1.6491951308734376,1.296471357345581,embedding,knn,salinity,18S,temporal_blocked_kfold,3,974,243,42,...
-1.807302474975586,8.204257734292794,5.0715413093566895,raw,ridge,salinity,18S,temporal_blocked_kfold,3,974,243,42,...
0.7051791548728943,2.658727231235334,2.1373465061187744,raw,knn,salinity,18S,temporal_blocked_kfold,3,974,243,42,...
0.9015619158744812,1.3723166030896807,1.059853434562683,embedding,ridge,salinity,18S,temporal_blocked_kfold,4,974,243,42,...
0.8956962823867798,1.4126111586051022,1.0337023735046387,embedding,knn,salinity,18S,temporal_blocked_kfold,4,974,243,42,...
-2.0921616554260254,7.691372276064504,4.374148845672607,raw,ridge,salinity,18S,temporal_blocked_kfold,4,974,243,42,...
0.7134926319122314,2.3412114955589245,1.8387423753738403,raw,knn,salinity,18S,temporal_blocked_kfold,4,974,243,42,...
0.8888722658157349,0.9420984975805471,0.6340564489364624,embedding,ridge,salinity,18S,leave_one_site_out,0,1130,87,42,...
0.8764215707778931,0.9934737211321851,0.6023726463317871,embedding,knn,salinity,18S,leave_one_site_out,0,1130,87,42,...
0.4581944942474365,2.0802081000325225,1.594944715499878,raw,ridge,salinity,18S,leave_one_site_out,0,1130,87,42,...
0.6272772550582886,1.7253531108402655,1.4054908752441406,raw,knn,salinity,18S,leave_one_site_out,0,1130,87,42,...
0.9339778423309326,0.7417876923501466,0.5683746337890625,embedding,ridge,salinity,18S,leave_one_site_out,1,1133,84,42,...
0.9122637510299683,0.8551145194696298,0.5446608662605286,embedding,knn,salinity,18S,leave_one_site_out,1,1133,84,42,...
0.5553033351898193,1.925159655799327,1.4861303567886353,raw,ridge,salinity,18S,leave_one_site_out,1,1133,84,42,...
0.3245147466659546,2.3726996273714285,1.6849324703216553,raw,knn,salinity,18S,leave_one_site_out,1,1133,84,42,...
0.9068663716316223,0.8885706917306739,0.657145082950592,embedding,ridge,salinity,18S,leave_one_site_out,2,1135,82,42,...
0.9296972155570984,0.7720136927121675,0.5570550560951233,embedding,knn,salinity,18S,leave_one_site_out,2,1135,82,42,...
0.6028086543083191,1.8350108953459126,1.3955349922180176,raw,ridge,salinity,18S,leave_one_site_out,2,1135,82,42,...
0.5165940523147583,2.0243926279467037,1.5601825714111328,raw,knn,salinity,18S,leave_one_site_out,2,1135,82,42,...
0.9026920795440674,0.882360055488067,0.5617153644561768,embedding,ridge,salinity,18S,leave_one_site_out,3,1129,88,42,...
0.9041866064071655,0.8755579599969007,0.6032383441925049,embedding,knn,salinity,18S,leave_one_site_out,3,1129,88,42,...
0.04653823375701904,2.761998530653356,1.5329598188400269,raw,ridge,salinity,18S,leave_one_site_out,3,1129,88,42,...
0.5510522127151489,1.8952639706429704,1.2854186296463013,raw,knn,salinity,18S,leave_one_site_out,3,1129,88,42,...
0.6907357573509216,1.4355478714920011,0.8085336089134216,embedding,ridge,salinity,18S,leave_one_site_out,4,1129,88,42,...
0.6597120761871338,1.5058305591641437,0.8899943828582764,embedding,knn,salinity,18S,leave_one_site_out,4,1129,88,42,...
0.15375852584838867,2.374652033964064,1.419675350189209,raw,ridge,salinity,18S,leave_one_site_out,4,1129,88,42,...
0.36844682693481445,2.0514350938712282,1.4992541074752808,raw,knn,salinity,18S,leave_one_site_out,4,1129,88,42,...
-465.4386291503906,5.7131436909761195,4.652684211730957,embedding,ridge,salinity,18S,leave_one_site_out,5,1127,90,42,...
-605.714599609375,6.515835472750903,5.019975662231445,embedding,knn,salinity,18S,leave_one_site_out,5,1127,90,42,...
-28527.607421875,44.68051464197649,20.286483764648438,raw,ridge,salinity,18S,leave_one_site_out,5,1127,90,42,...
-1414.5203857421875,9.952586113011737,8.422208786010742,raw,knn,salinity,18S,leave_one_site_out,5,1127,90,42,...
0.9322123527526855,0.8553655205022547,0.6168508529663086,embedding,ridge,salinity,18S,leave_one_site_out,6,1128,89,42,...
0.9282273054122925,0.8801488950324885,0.6745744943618774,embedding,knn,salinity,18S,leave_one_site_out,6,1128,89,42,...
0.6697766780853271,1.8879061609280512,1.3931982517242432,raw,ridge,salinity,18S,leave_one_site_out,6,1128,89,42,...
0.7480432987213135,1.64907144948538,1.299523115158081,raw,knn,salinity,18S,leave_one_site_out,6,1128,89,42,...
0.9623322486877441,0.888003456340971,0.6269868612289429,embedding,ridge,salinity,18S,leave_one_site_out,7,1129,88,42,...
0.945044994354248,1.0725890958898594,0.7429032921791077,embedding,knn,salinity,18S,leave_one_site_out,7,1129,88,42,...
0.5876227617263794,2.9381708231397483,1.7842482328414917,raw,ridge,salinity,18S,leave_one_site_out,7,1129,88,42,...
0.8612744212150574,1.704150739687088,1.2957154512405396,raw,knn,salinity,18S,leave_one_site_out,7,1129,88,42,...
0.9109957218170166,1.413856280553921,0.8481244444847107,embedding,ridge,salinity,18S,leave_one_site_out,8,1127,90,42,...
0.9023399353027344,1.4810110422530247,0.9341673254966736,embedding,knn,salinity,18S,leave_one_site_out,8,1127,90,42,...
0.8272198438644409,1.9699115656836932,1.4770628213882446,raw,ridge,salinity,18S,leave_one_site_out,8,1127,90,42,...
0.8598734140396118,1.7740265124381587,1.3505852222442627,raw,knn,salinity,18S,leave_one_site_out,8,1127,90,42,...
0.94069504737854,1.0651342050409562,0.6281505227088928,embedding,ridge,salinity,18S,leave_one_site_out,9,1130,87,42,...
0.9472581744194031,1.0044688863497537,0.606763482093811,embedding,knn,salinity,18S,leave_one_site_out,9,1130,87,42,...
0.8737187385559082,1.5542766852552357,1.2549151182174683,raw,ridge,salinity,18S,leave_one_site_out,9,1130,87,42,...
0.8882953524589539,1.461822160317939,1.1238322257995605,raw,knn,salinity,18S,leave_one_site_out,9,1130,87,42,...
0.9607536196708679,0.951783189409803,0.7209585309028625,embedding,ridge,salinity,18S,leave_one_site_out,10,1131,86,42,...
0.9486449360847473,1.088754526647887,0.7968283295631409,embedding,knn,salinity,18S,leave_one_site_out,10,1131,86,42,...
0.6605559587478638,2.799125916423928,1.6076672077178955,raw,ridge,salinity,18S,leave_one_site_out,10,1131,86,42,...
0.7879648208618164,2.2122915051170993,1.393288493156433,raw,knn,salinity,18S,leave_one_site_out,10,1131,86,42,...
0.8818159103393555,1.8970805526546568,1.3111213445663452,embedding,ridge,salinity,18S,leave_one_site_out,11,1128,89,42,...
0.8576668500900269,2.081896922518017,1.4549477100372314,embedding,knn,salinity,18S,leave_one_site_out,11,1128,89,42,...
0.778309166431427,2.59824487427509,2.051239013671875,raw,ridge,salinity,18S,leave_one_site_out,11,1128,89,42,...
0.7606219053268433,2.699904358900643,2.03631329536438,raw,knn,salinity,18S,leave_one_site_out,11,1128,89,42,...
0.9179630279541016,0.8192511822735914,0.6444399952888489,embedding,ridge,salinity,18S,leave_one_site_out,12,1132,85,42,...
0.9102675914764404,0.8568148886688838,0.6324719190597534,embedding,knn,salinity,18S,leave_one_site_out,12,1132,85,42,...
0.5255981683731079,1.9700872935400835,1.5364810228347778,raw,ridge,salinity,18S,leave_one_site_out,12,1132,85,42,...
0.466988205909729,2.0882413906713206,1.5273650884628296,raw,knn,salinity,18S,leave_one_site_out,12,1132,85,42,...
0.8961204290390015,0.9226584257638005,0.657745361328125,embedding,ridge,salinity,18S,leave_one_site_out,13,1133,84,42,...
0.8733987808227539,1.0185793821536018,0.6913546919822693,embedding,knn,salinity,18S,leave_one_site_out,13,1133,84,42,...
0.1424044966697693,2.6510451541020825,1.3910748958587646,raw,ridge,salinity,18S,leave_one_site_out,13,1133,84,42,...
0.7685835361480713,1.3771238829874906,1.0358936786651611,raw,knn,salinity,18S,leave_one_site_out,13,1133,84,42,...
0.9750860333442688,0.896467154676147,0.531539797782898,embedding,ridge,salinity,16S+18S,random_kfold,0,973,244,42,...
0.9721240997314453,0.9482596933023807,0.5414970517158508,embedding,knn,salinity,16S+18S,random_kfold,0,973,244,42,...
0.8922742605209351,1.8641141233626346,1.3699088096618652,raw,ridge,salinity,16S+18S,random_kfold,0,973,244,42,...
0.8941422700881958,1.847881150217949,1.2783116102218628,raw,knn,salinity,16S+18S,random_kfold,0,973,244,42,...
0.9607630968093872,1.0136723454057193,0.5475906133651733,embedding,ridge,salinity,16S+18S,random_kfold,1,973,244,42,...
0.961615264415741,1.002604252538636,0.5796380639076233,embedding,knn,salinity,16S+18S,random_kfold,1,973,244,42,...
0.8544990420341492,1.9520149433392602,1.3759632110595703,raw,ridge,salinity,16S+18S,random_kfold,1,973,244,42,...
0.8412325978279114,2.03906402003206,1.3805627822875977,raw,knn,salinity,16S+18S,random_kfold,1,973,244,42,...
0.981920599937439,0.6568493376926644,0.4520379304885864,embedding,ridge,salinity,16S+18S,random_kfold,2,974,243,42,...
